,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked
641,641,2022-01-03 15:48:46.185999872,2022-01-03 15:44:39.152999936,246.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,5
642,642,2022-01-03 16:04:28.875000064,2022-01-03 15:54:33.433999872,594.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,no,0.0,6
643,643,2022-01-03 15:47:24.608999936,2022-01-03 15:42:17.441999872,306.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yes,0.0,7
644,644,2022-01-03 15:50:11.664999936,2022-01-03 15:47:54.315000064,136.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,8
645,645,2022-01-03 15:40:40.361999872,2022-01-03 15:38:24.008999936,136.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,9
646,646,2022-01-03 16:03:20.995000064,2022-01-03 15:58:40.788999936,280.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,10
647,647,2022-01-10 20:28:35.939000064,2022-01-10 20:27:37.652000000,57.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,11
648,648,2022-01-03 18:26:54.572999936,2022-01-03 18:26:11.560999936,42.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,errorNearby,0.5,12
649,649,2022-01-03 15:46:22.747000064,2022-01-03 15:38:32.068000000,470.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,13
650,650,2022-01-04 20:37:29.336999936,2022-01-04 20:34:43.868999936,164.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,14
651,651,2022-01-03 15:58:20.451000064,2022-01-03 15:52:53.120000000,327.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,15
652,652,2022-01-03 15:51:23.668999936,2022-01-03 15:47:44.094000128,217.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,16
653,653,2022-01-03 16:11:51.943000064,2022-01-03 16:06:20.191000064,329.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,17
654,654,2022-01-03 15:38:19.887000064,2022-01-03 15:34:51.059000064,208.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,18
655,655,2022-01-03 15:45:17.951000064,2022-01-03 15:40:02.936000000,313.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,19
656,656,2022-01-03 15:52:10.527000064,,168.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,no,0.0,20
657,657,2022-01-03 16:21:38.132999936,2022-01-03 16:17:25.540999936,251.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,21
658,658,2022-01-03 16:00:47.844000000,2022-01-03 15:58:34.376000000,133.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,22
659,659,2022-01-03 15:43:18.188999936,2022-01-03 15:38:21.401999872,294.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,23
660,660,2022-01-03 15:47:12.507000064,2022-01-03 15:43:42.692999936,208.0,closed,864691135939310849,2021-12-30 13:29:11.824000000,12,yesConditional,1.0,24
661,661,2022-01-03 16:12:05.787000064,2022-01-03 16:03:20.644999936,395.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yesConditional,0.5,1
662,662,2022-01-03 16:48:43.699000064,2022-01-03 16:43:55.484999936,282.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,errorNearby,0.0,2
663,663,2022-01-03 16:05:48.359000064,2022-01-03 16:04:52.308999936,55.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,3
664,664,2022-01-03 15:37:29.315000064,2022-01-03 15:34:51.529999872,156.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,4
665,665,2022-01-03 15:55:42.992000000,2022-01-03 15:53:20.156999936,142.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,5
666,666,2022-01-03 16:07:54.620999936,2022-01-03 16:04:34.366000128,198.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,6
667,667,2022-01-03 15:48:24.792000000,2022-01-03 15:47:28.104999936,56.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yesConditional,0.5,7
668,668,2022-01-03 15:51:02.527000064,2022-01-03 15:50:15.104000000,46.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,8
669,669,2022-01-03 15:47:26.556000000,2022-01-03 15:43:04.248000000,262.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,9
670,670,2022-01-03 16:06:16.510000128,2022-01-03 16:03:24.676000000,172.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,10
671,671,2022-01-13 11:34:07.192999936,2022-01-10 20:28:36.699000064,60.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,11
672,672,2022-01-03 18:29:04.180999936,2022-01-03 18:26:58.260000000,125.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,12
673,673,2022-01-03 15:46:58.611000064,2022-01-03 15:46:26.139000064,32.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,13
674,674,2022-01-05 01:52:15.496000000,2022-01-04 20:37:33.972999936,644.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yesConditional,0.5,14
675,675,2022-01-03 16:00:24.104999936,2022-01-03 15:58:23.939000064,120.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,15
676,676,2022-01-03 15:54:15.734000128,2022-01-03 15:51:29.062000128,165.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,16
677,677,2022-01-03 16:13:50.067000064,2022-01-03 16:11:56.697999872,111.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,17
678,678,2022-01-03 15:46:13.840000000,2022-01-03 15:38:23.569999872,469.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,18
679,679,2022-01-03 15:50:38.924999936,2022-01-03 15:45:35.484000000,302.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,19
680,680,2022-01-03 15:52:13.137999872,,170.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,no,0.0,20
681,681,2022-01-03 16:25:11.536000000,2022-01-03 16:21:42.896999936,207.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,21
682,682,2022-01-03 16:01:46.316000000,2022-01-03 16:00:50.799000064,55.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,22
683,683,2022-01-03 15:45:19.193999872,2022-01-03 15:43:34.848999936,102.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,23
684,684,2022-01-03 15:48:47.497999872,2022-01-03 15:47:15.817999872,90.0,closed,864691136237483324,2021-12-30 13:29:12.564000000,13,yes,1.0,24
685,685,2022-01-03 16:14:19.007000064,2022-01-03 16:12:09.560999936,128.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,1
686,686,2022-01-03 16:54:28.382000128,2022-01-03 16:48:54.281999872,333.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,2
687,687,2022-01-03 16:06:34.624999936,2022-01-03 16:05:51.452000000,43.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,3
688,688,2022-01-03 15:38:07.656999936,2022-01-03 15:37:32.884000000,34.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,4
689,689,2022-01-03 15:58:37.812999936,2022-01-03 15:55:46.072999936,170.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,5
690,690,2022-01-03 16:10:23.188999936,2022-01-03 16:07:58.225999872,144.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,6
691,691,2022-01-03 15:49:52.756999936,2022-01-03 15:48:27.976999936,84.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,7
692,692,2022-01-03 15:51:53.708000000,2022-01-03 15:51:08.767000064,44.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,8
693,693,2022-01-03 15:47:57.137999872,2022-01-03 15:47:29.480000000,27.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,9
694,694,2022-01-03 16:09:10.455000064,2022-01-03 16:06:20.215000064,169.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,10
695,695,2022-01-13 11:34:58.512000000,2022-01-13 11:34:08.120999936,50.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,11
696,696,2022-01-03 18:30:37.604000000,2022-01-03 18:29:07.856999936,89.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,12
697,697,2022-01-03 15:49:38.387000064,2022-01-03 15:47:04.608999936,152.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,13
698,698,2022-01-05 02:21:53.967000064,2022-01-05 01:52:31.515000064,1761.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,14
699,699,2022-01-03 16:02:33.372000000,2022-01-03 16:00:27.281999872,125.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,15
700,700,2022-01-03 15:55:44.220000000,2022-01-03 15:54:21.488000000,80.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,16
701,701,2022-01-03 16:16:07.984000000,2022-01-03 16:13:53.854000128,132.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,17
702,702,2022-01-03 15:47:27.873999872,2022-01-03 15:46:18.311000064,69.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,18
703,703,2022-01-03 15:53:07.185999872,2022-01-03 15:51:44.678000128,81.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,19
704,704,2022-01-03 15:55:01.617999872,2022-01-03 15:52:18.040000000,161.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,20
705,705,2022-01-03 16:27:32.888999936,2022-01-03 16:25:17.967000064,134.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,21
706,706,2022-01-03 16:04:52.088999936,2022-01-03 16:01:48.828000000,171.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,22
707,707,2022-01-03 15:47:26.952999936,2022-01-03 15:46:14.804999936,71.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,errorNearby,1.0,23
708,708,2022-01-03 15:50:38.166000128,2022-01-03 15:48:50.472000000,107.0,closed,864691136237483324,2021-12-30 13:29:13.137000000,14,no,0.5,24
709,709,2022-01-03 16:17:48.912999936,2022-01-03 16:14:36.696999936,56.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,1
710,710,2022-01-03 16:57:14.696999936,2022-01-03 16:54:56.315000064,136.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,2
711,711,2022-01-03 16:10:02.335000064,2022-01-03 16:06:39.427000064,202.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,3
712,712,2022-01-03 15:39:03.663000064,2022-01-03 15:38:11.208000000,52.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,4
713,713,2022-01-03 16:00:10.452999936,2022-01-03 15:58:41.132999936,88.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,5
714,714,2022-01-03 16:11:57.092000000,2022-01-03 16:10:26.508000000,89.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,6
715,715,2022-01-03 15:50:44.424999936,2022-01-03 15:49:56.368000000,48.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,7
716,716,2022-01-03 15:52:31.140999936,2022-01-03 15:51:58.060000000,32.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,8
717,717,2022-01-03 15:49:04.868000000,2022-01-03 15:47:59.444999936,64.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,9
718,718,2022-01-03 16:11:54.120000000,2022-01-03 16:09:41.384999936,132.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,10
719,719,2022-01-13 11:35:23.734000128,2022-01-13 11:34:59.225999872,24.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,11
720,720,2022-01-03 18:32:34.431000064,2022-01-03 18:30:41.072000000,112.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,12
721,721,2022-01-03 15:52:09.664000000,2022-01-03 15:49:42.167000064,147.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,13
722,722,2022-01-05 03:19:35.307000064,2022-01-05 02:21:58.523000064,315.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,14
723,723,2022-01-03 16:16:45.316000000,2022-01-03 16:15:06.427000064,98.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,15
724,724,2022-01-03 15:56:40.031000064,2022-01-03 15:55:52.502000128,45.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,16
725,725,2022-01-03 16:21:53.520000000,2022-01-03 16:16:11.532999936,339.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,17
726,726,2022-01-03 15:53:23.812999936,2022-01-03 15:47:31.252999936,351.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,18
727,727,2022-01-03 15:54:13.608999936,2022-01-03 15:53:12.560000000,59.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,19
728,728,2022-01-03 15:58:12.232999936,2022-01-03 15:55:38.360999936,151.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,20
729,729,2022-01-03 16:29:43.539000064,2022-01-03 16:27:46.675000064,115.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,21
730,730,2022-01-03 16:07:12.385999872,2022-01-03 16:04:55.219000064,136.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,22
731,731,2022-01-03 15:50:43.379000064,2022-01-03 15:49:30.776999936,71.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,23
732,732,2022-01-03 15:52:19.552000000,2022-01-03 15:50:41.400999936,97.0,closed,864691136237483324,2021-12-30 13:29:13.669000000,15,yes,1.0,24
733,733,2022-01-03 16:21:59.128999936,2022-01-03 16:18:07.352000000,231.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,1
734,734,2022-01-03 17:03:42.511000064,2022-01-03 17:00:55.185999872,166.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,2
735,735,2022-01-03 16:10:53.459000064,2022-01-03 16:10:39.327000064,14.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,3
736,736,2022-01-03 15:43:52.251000064,2022-01-03 15:39:07.449999872,284.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,4
737,737,2022-01-03 16:03:27.079000064,2022-01-03 16:01:13.790000128,132.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,5
738,738,2022-01-03 16:13:51.427000064,2022-01-03 16:12:01.446000128,108.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,6
739,739,2022-01-03 15:52:16.092999936,2022-01-03 15:50:47.403000064,88.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,7
740,740,2022-01-03 15:53:23.512000000,2022-01-03 15:52:34.332000000,49.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,8
741,741,2022-01-03 15:55:45.056000000,2022-01-03 15:49:07.843000064,396.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,9
742,742,2022-01-03 16:15:58.880000000,2022-01-03 16:11:57.942000128,240.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,10
743,743,2022-01-13 11:36:00.884000000,2022-01-13 11:35:24.537999872,36.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,11
744,744,2022-01-03 18:36:04.185999872,2022-01-03 18:32:38.292000000,204.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,12
745,745,2022-01-03 15:55:27.444999936,2022-01-03 15:52:14.224999936,192.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,errorNearby,0.0,13
746,746,2022-01-05 03:38:52.248999936,2022-01-05 03:20:23.046000128,1051.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,14
747,747,2022-01-03 16:19:01.383000064,2022-01-03 16:16:49.352000000,131.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,15
748,748,2022-01-03 16:08:00.369999872,2022-01-03 15:56:52.116000000,628.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,16
749,749,2022-01-03 16:31:16.617999872,2022-01-03 16:21:57.204000000,556.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,17
750,750,2022-01-03 15:55:11.640000000,2022-01-03 15:53:27.568000000,103.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,18
751,751,2022-01-03 16:03:32.996000000,2022-01-03 16:02:17.672000000,74.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,19
752,752,2022-01-03 16:01:11.460000000,2022-01-03 15:58:17.561999872,172.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,20
753,753,2022-01-03 16:31:36.752000000,2022-01-03 16:29:47.808000000,108.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,21
754,754,2022-01-03 16:10:55.204000000,2022-01-03 16:07:16.452999936,218.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,22
755,755,2022-01-03 15:52:47.568999936,2022-01-03 15:50:47.976999936,118.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,23
756,756,2022-01-03 15:53:35.887000064,2022-01-03 15:52:22.739000064,71.0,closed,864691136237483324,2021-12-30 13:29:14.231000000,16,yes,1.0,24
757,757,2022-01-03 16:32:42.919000064,2022-01-03 16:26:16.820000000,385.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,1
758,758,2022-01-04 02:04:03.284000000,2022-01-04 02:00:45.470000128,194.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,2
759,759,2022-01-03 16:12:20.235000064,2022-01-03 16:10:56.729999872,25.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,3
760,760,2022-01-03 15:47:21.768000000,2022-01-03 15:43:59.140000000,201.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,4
761,761,2022-01-03 16:03:28.231000064,,133.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,5
762,762,2022-01-03 16:19:56.028999936,2022-01-03 16:13:55.040000000,360.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,6
763,763,2022-01-03 15:53:26.974000128,2022-01-03 15:52:19.676999936,66.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,7
764,764,2022-01-03 15:55:56.016999936,2022-01-03 15:53:26.745999872,148.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,8
765,765,2022-01-03 15:57:37.014000128,2022-01-03 15:55:47.728999936,109.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,9
766,766,2022-01-03 16:23:17.868000000,2022-01-03 16:19:56.329999872,201.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,10
767,767,2022-01-13 11:36:34.147000064,2022-01-13 11:36:01.732000000,32.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,11
768,768,2022-01-03 18:38:17.078000128,2022-01-03 18:36:10.022000128,125.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,12
769,769,2022-01-03 15:58:18.540000000,2022-01-03 15:55:32.476000000,165.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,13
770,770,2022-01-05 03:42:05.411000064,2022-01-05 03:39:16.543000064,167.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,errorNearby,0.0,14
771,771,2022-01-03 16:24:50.252999936,2022-01-03 16:19:05.148999936,345.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,15
772,772,2022-01-03 16:10:10.078000128,2022-01-03 16:08:07.681999872,121.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,16
773,773,2022-01-03 16:33:57.151000064,2022-01-03 16:31:20.135000064,155.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,17
774,774,2022-01-03 15:57:13.396000000,2022-01-03 15:55:21.510000128,111.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yes,1.0,18
775,775,2022-01-03 16:05:57.207000064,2022-01-03 16:03:37.851000064,137.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,19
776,776,2022-01-03 16:03:36.592999936,2022-01-03 16:01:15.665999872,138.0,closed,864691136237483324,2021-12-30 13:29:14.696000000,17,yesConditional,0.5,20
